SSTRAND_ID,TYPE,EXT_SOURCE,EXT_ID,ORGANISM,contrafold_2 Sens,vienna_2 Sens,contrafold_2 PPV,vienna_2 PPV,contrafold_2 F-score,vienna_2 F-score,eternafold_A Sens,eternafold_B Sens,eternafold_C Sens,eternafold_D Sens,eternafold_E Sens,eternafold_F Sens,eternafold_G Sens,eternafold_A PPV,eternafold_B PPV,eternafold_C PPV,eternafold_D PPV,eternafold_E PPV,eternafold_F PPV,eternafold_G PPV,eternafold_A F-score,eternafold_B F-score,eternafold_C F-score,eternafold_D F-score,eternafold_E F-score,eternafold_F F-score,eternafold_G F-score
> CRW_00173,16S Ribosomal RNA,Gutell Lab CRW,X62912,Pirellula marina,0.3,0.384615,0.284672,0.316456,0.292236,0.348875,0.369231,0.353846,0.346154,0.376923,0.315385,0.246154,0.369231,0.350365,0.326241,0.308219,0.342657,0.284722,0.223776,0.313725,0.359674,0.339763,0.326636,0.359382,0.299662,0.234698,0.340348
CRW_00174,16S Ribosomal RNA,Gutell Lab CRW,L10657,Petrotoga miotherma,0.315789,0.315789,0.352941,0.352941,0.333849,0.333849,0.315789,0.315789,0.315789,0.315789,0.473684,0.842105,0.789474,0.352941,0.352941,0.375,0.352941,0.5,0.842105,0.75,0.333849,0.333849,0.344123,0.333849,0.486664,0.842105,0.769484
CRW_00174,16S Ribosomal RNA,Gutell Lab CRW,L10657,Petrotoga miotherma,1,0.875,1,0.933333,1,0.903696,1,1,1,1,1,0.8125,1,1,1,1,1,0.941176,0.928571,1,1,1,1,1,0.970142,0.868599,1
CRW_00174,16S Ribosomal RNA,Gutell Lab CRW,L10657,Petrotoga miotherma,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CRW_00174,16S Ribosomal RNA,Gutell Lab CRW,L10657,Petrotoga miotherma,0.782609,0.521739,0.765957,0.533333,0.774238,0.527504,0.826087,0.804348,0.847826,0.804348,0.847826,0.630435,0.826087,0.76,0.770833,0.75,0.698113,0.75,0.517857,0.703704,0.792355,0.787412,0.797414,0.74935,0.797414,0.57138,0.762444
CRW_00174,16S Ribosomal RNA,Gutell Lab CRW,L10657,Petrotoga miotherma,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,0.875,1,0.875,1,0.935414,1,1,0.935414,1,0.935414,1
CRW_00175,16S Ribosomal RNA,Gutell Lab CRW,M35018,Pasteurella multocida,0.751724,0.655172,0.703226,0.637584,0.727071,0.646318,0.744828,0.744828,0.758621,0.772414,0.696552,0.510345,0.731034,0.679245,0.696774,0.670732,0.687117,0.63522,0.506849,0.654321,0.711281,0.7204,0.713324,0.728518,0.665179,0.508594,0.691615
CRW_00175,16S Ribosomal RNA,Gutell Lab CRW,M35018,Pasteurella multocida,1,1,0.961538,1,0.98058,1,0.92,1,1,0.88,0.92,0.24,0.88,0.821429,0.925926,0.961538,0.785714,0.821429,0.272727,0.785714,0.869319,0.96225,0.98058,0.831522,0.869319,0.255841,0.831522
> CRW_00176,16S Ribosomal RNA,Gutell Lab CRW,AE006192,Pasteurella multocida,0.774834,0.682119,0.735849,0.635802,0.75509,0.658553,0.695364,0.675497,0.774834,0.728477,0.768212,0.298013,0.437086,0.644172,0.62963,0.700599,0.662651,0.720497,0.269461,0.39759,0.669279,0.65216,0.736782,0.694785,0.743972,0.283378,0.416871
> CRW_00177,16S Ribosomal RNA,Gutell Lab CRW,AB016054,Psychrobacter pacificensis,0.5,0.477941,0.5,0.560345,0.5,0.517505,0.558824,0.558824,0.580882,0.551471,0.522059,0.411765,0.441176,0.554745,0.539007,0.552448,0.539568,0.518248,0.366013,0.425532,0.556781,0.548826,0.566487,0.545487,0.52015,0.388216,0.433283
CRW_00179,16S Ribosomal RNA,Gutell Lab CRW,X81948,Planctomycetaceae Schlesner 670,0.643357,0.776224,0.564417,0.668675,0.602596,0.720445,0.524476,0.545455,0.643357,0.538462,0.594406,0.468531,0.622378,0.433526,0.458824,0.547619,0.450292,0.508982,0.389535,0.514451,0.476837,0.500268,0.593561,0.492407,0.550038,0.427211,0.565847
CRW_00179,16S Ribosomal RNA,Gutell Lab CRW,X81948,Planctomycetaceae Schlesner 670,0.580882,0.514706,0.541096,0.466667,0.560636,0.490098,0.705882,0.625,0.669118,0.705882,0.588235,0.397059,0.551471,0.671329,0.566667,0.614865,0.671329,0.512821,0.3375,0.496689,0.688389,0.595119,0.641418,0.688389,0.549235,0.36607,0.523364
CRW_00180,16S Ribosomal RNA,Gutell Lab CRW,X74688,Plesiomonas shigelloides,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
> CRW_00181,16S Ribosomal RNA,Gutell Lab CRW,M34126,Pirellula staleyi,0.503546,0.539007,0.467105,0.527778,0.484983,0.533363,0.48227,0.503546,0.510638,0.588652,0.617021,0.489362,0.659574,0.42236,0.452229,0.455696,0.522013,0.568627,0.403509,0.615894,0.451322,0.477198,0.482385,0.554332,0.59233,0.444367,0.63736
CRW_00183,16S Ribosomal RNA,Gutell Lab CRW,X78681,Pleurocapsa sp.,0.558824,0.573529,0.539007,0.557143,0.548826,0.565277,0.808824,0.588235,0.720588,0.735294,0.529412,0.25,0.727941,0.714286,0.559441,0.644737,0.649351,0.48,0.231293,0.642857,0.760087,0.573657,0.681608,0.690988,0.504101,0.240465,0.684077
CRW_00184,16S Ribosomal RNA,Gutell Lab CRW,U37339,Pseudomonas sp.,0.736842,0.802632,0.736842,0.753086,0.736842,0.777464,0.664474,0.730263,0.901316,0.769737,0.730263,0.480263,0.730263,0.60479,0.664671,0.825301,0.692308,0.668675,0.424419,0.652941,0.63393,0.696696,0.862471,0.729997,0.698791,0.451478,0.690521
CRW_00184,16S Ribosomal RNA,Gutell Lab CRW,U37339,Pseudomonas sp.,0.625,0.760417,0.652174,0.701923,0.638442,0.730585,0.6875,0.677083,0.729167,0.677083,0.645833,0.385417,0.666667,0.628571,0.625,0.679612,0.619048,0.652632,0.333333,0.615385,0.657376,0.65052,0.703954,0.647416,0.649224,0.35843,0.640513
CRW_00185,16S Ribosomal RNA,Gutell Lab CRW,M34128,Rhodoblastus acidophilus,1,1,0.823529,0.823529,0.907485,0.907485,1,1,1,1,1,0.785714,1,0.823529,0.823529,0.823529,0.823529,0.823529,0.647059,0.823529,0.907485,0.907485,0.907485,0.907485,0.907485,0.713024,0.907485
CRW_00185,16S Ribosomal RNA,Gutell Lab CRW,M34128,Rhodoblastus acidophilus,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,1,1,1,1,1,0.866025,1
CRW_00185,16S Ribosomal RNA,Gutell Lab CRW,M34128,Rhodoblastus acidophilus,0.916667,0.875,0.88,0.913043,0.898146,0.893819,0.958333,0.916667,0.958333,0.916667,0.916667,0.875,0.916667,0.958333,0.916667,0.958333,0.916667,0.916667,0.913043,0.88,0.958333,0.916667,0.958333,0.916667,0.916667,0.893819,0.898146
CRW_00185,16S Ribosomal RNA,Gutell Lab CRW,M34128,Rhodoblastus acidophilus,0.727273,0.818182,0.695652,0.75,0.711287,0.78335,0.772727,0.772727,0.772727,0.772727,0.772727,0.5,0.772727,0.68,0.68,0.68,0.68,0.73913,0.44,0.68,0.724882,0.724882,0.724882,0.724882,0.755742,0.469042,0.724882
CRW_00185,16S Ribosomal RNA,Gutell Lab CRW,M34128,Rhodoblastus acidophilus,0.954545,0.954545,0.84,0.875,0.895443,0.913907,0.954545,0.954545,0.954545,0.954545,0.954545,0.545455,0.954545,0.84,0.84,0.875,0.84,0.84,0.521739,0.84,0.895443,0.895443,0.913907,0.895443,0.895443,0.533465,0.895443
CRW_00186,16S Ribosomal RNA,Gutell Lab CRW,U11014,Rickettsia bellii,0.852113,0.859155,0.751553,0.813333,0.800255,0.83593,0.901408,0.901408,0.908451,0.901408,0.894366,0.676056,0.880282,0.771084,0.771084,0.772455,0.761905,0.760479,0.6,0.744048,0.833703,0.833703,0.837698,0.828726,0.82471,0.636894,0.809303
CRW_00186,16S Ribosomal RNA,Gutell Lab CRW,U11014,Rickettsia bellii,0.852632,0.768421,0.80198,0.708738,0.826918,0.737976,0.631579,0.631579,0.905263,0.757895,0.842105,0.273684,0.621053,0.606061,0.582524,0.803738,0.672897,0.747664,0.288889,0.602041,0.618688,0.606556,0.852991,0.714133,0.793481,0.281184,0.611473
CRW_00188,16S Ribosomal RNA,Gutell Lab CRW,D30792,Rhodobium orientis,0.858209,0.880597,0.741935,0.813793,0.797957,0.846536,0.873134,0.873134,0.880597,0.895522,0.88806,0.544776,0.902985,0.754839,0.754839,0.76129,0.759494,0.73913,0.470968,0.761006,0.811835,0.811835,0.818773,0.824708,0.81018,0.506529,0.828961
CRW_00188,16S Ribosomal RNA,Gutell Lab CRW,D30792,Rhodobium orientis,0.666667,0.666667,1,1,0.816497,0.816497,0.666667,0.666667,0.666667,0.666667,0.666667,0,0.5,0.571429,0.666667,0.571429,0.571429,1,0,0.6,0.617214,0.666667,0.617214,0.617214,0.816497,0,0.547723
CRW_00188,16S Ribosomal RNA,Gutell Lab CRW,D30792,Rhodobium orientis,0.195489,0.270677,0.164557,0.230769,0.179357,0.249928,0.218045,0.308271,0.285714,0.218045,0.300752,0.37594,0.218045,0.177914,0.257862,0.234568,0.174699,0.258065,0.30303,0.174699,0.19696,0.281942,0.258881,0.195172,0.278592,0.337522,0.195172
> CRW_00190,16S Ribosomal RNA,Gutell Lab CRW,AJ235272,Rickettsia prowazekii (str. Madrid E),0.459854,0.547445,0.446809,0.535714,0.453285,0.541548,0.481752,0.445255,0.474453,0.481752,0.416058,0.240876,0.452555,0.428571,0.406667,0.445205,0.428571,0.37013,0.207547,0.402597,0.454384,0.425524,0.459596,0.454384,0.392423,0.223591,0.426846
CRW_00195,16S Ribosomal RNA,Gutell Lab CRW,M57740,Spirochaeta aurantia,1,1,0.75,0.75,0.866025,0.866025,1,1,1,1,0.833333,0.833333,1,0.75,0.75,0.75,0.75,0.625,0.526316,0.705882,0.866025,0.866025,0.866025,0.866025,0.721688,0.662266,0.840168
CRW_00195,16S Ribosomal RNA,Gutell Lab CRW,M57740,Spirochaeta aurantia,0.854167,0.854167,0.759259,0.836735,0.805316,0.845406,0.895833,0.864583,0.875,0.895833,0.895833,0.427083,0.885417,0.788991,0.761468,0.777778,0.788991,0.811321,0.42268,0.809524,0.840716,0.811389,0.824958,0.840716,0.85253,0.424876,0.846621
> CRW_00196,16S Ribosomal RNA,Gutell Lab CRW,L36472,Staphylococcus aureus,0.768657,0.529851,0.715278,0.514493,0.741487,0.522116,0.813433,0.776119,0.798507,0.820896,0.776119,0.470149,0.69403,0.717105,0.702703,0.708609,0.714286,0.697987,0.4375,0.65493,0.763752,0.738499,0.752216,0.765738,0.736017,0.453531,0.674197
CRW_00199,16S Ribosomal RNA,Gutell Lab CRW,X79324,Streptomyces bluensis,0.652778,0.625,0.635135,0.625,0.643896,0.625,0.631944,0.6875,0.666667,0.625,0.736111,0.472222,0.680556,0.541667,0.603659,0.581818,0.542169,0.658385,0.397661,0.583333,0.585067,0.644217,0.622799,0.582113,0.696164,0.433341,0.630072
> CRW_00202,16S Ribosomal RNA,Gutell Lab CRW,Y00411,Streptomyces coelicolor,0.804348,0.565217,0.711538,0.516556,0.756521,0.540339,0.811594,0.84058,0.847826,0.811594,0.775362,0.376812,0.753623,0.691358,0.716049,0.726708,0.687117,0.656442,0.305882,0.670968,0.749067,0.77582,0.784934,0.746766,0.713428,0.3395,0.711096
> CRW_00202,16S Ribosomal RNA,Gutell Lab CRW,Y00411,Streptomyces coelicolor,0.716312,0.496454,0.677852,0.451613,0.696817,0.473503,0.737589,0.737589,0.758865,0.77305,0.723404,0.163121,0.687943,0.654088,0.645963,0.660494,0.694268,0.63354,0.137725,0.60625,0.694585,0.690257,0.707973,0.732601,0.676983,0.149886,0.645806
> CRW_00203,16S Ribosomal RNA,Gutell Lab CRW,D63867,Streptomyces diastatochromogenes,0.664336,0.622378,0.620915,0.622378,0.642259,0.622378,0.643357,0.741259,0.755245,0.685315,0.734266,0.461538,0.671329,0.564417,0.658385,0.679245,0.593939,0.664557,0.388235,0.581818,0.602596,0.698594,0.716238,0.637993,0.698542,0.423303,0.624973
CRW_00204,16S Ribosomal RNA,Gutell Lab CRW,X80680,Shigella dysenteriae,0.852632,0.621053,0.757009,0.541284,0.803399,0.579798,0.810526,0.810526,0.863158,0.789474,0.831579,0.410526,0.684211,0.7,0.712963,0.759259,0.669643,0.718182,0.367925,0.590909,0.753238,0.760181,0.809543,0.727094,0.772803,0.388642,0.635851
CRW_00206,16S Ribosomal RNA,Gutell Lab CRW,X80826,Streptomyces espinosus,0.713287,0.566434,0.662338,0.558621,0.687341,0.562514,0.671329,0.727273,0.783217,0.678322,0.657343,0.475524,0.636364,0.588957,0.638037,0.7,0.591463,0.606452,0.395349,0.554878,0.628796,0.681195,0.74044,0.633405,0.631385,0.433587,0.594226
CRW_00206,16S Ribosomal RNA,Gutell Lab CRW,X80826,Streptomyces espinosus,0.836735,0.897959,0.788462,0.830189,0.81224,0.863409,0.846939,0.857143,0.908163,0.846939,0.846939,0.489796,0.806122,0.783019,0.785047,0.831776,0.783019,0.775701,0.448598,0.738318,0.814352,0.820303,0.869131,0.814352,0.810538,0.468745,0.771475
> CRW_00207,16S Ribosomal RNA,Gutell Lab CRW,D63870,Streptomyces eurythermus,0.748201,0.539568,0.712329,0.510204,0.730045,0.524681,0.805755,0.834532,0.834532,0.81295,0.582734,0.352518,0.568345,0.708861,0.738854,0.734177,0.701863,0.522581,0.28655,0.537415,0.755757,0.785237,0.782748,0.755367,0.551838,0.317827,0.552664
CRW_00209,16S Ribosomal RNA,Gutell Lab CRW,X79325,Streptomyces galbus,0.628571,0.521429,0.615385,0.489933,0.621943,0.505436,0.807143,0.857143,0.735714,0.821429,0.592857,0.371429,0.557143,0.719745,0.764331,0.664516,0.714286,0.549669,0.313253,0.509804,0.762192,0.809408,0.699209,0.765986,0.570855,0.341103,0.532948
CRW_00217,16S Ribosomal RNA,Gutell Lab CRW,Z68099,Streptomyces macrosporus,0.81295,0.582734,0.748344,0.582734,0.779978,0.582734,0.820144,0.827338,0.863309,0.827338,0.81295,0.388489,0.805755,0.721519,0.732484,0.759494,0.72327,0.729032,0.325301,0.7,0.769253,0.778468,0.809739,0.773556,0.769848,0.355494,0.751018
CRW_00218,16S Ribosomal RNA,Gutell Lab CRW,M59160,Serratia marcescens,0.814815,0.722222,0.745763,0.696429,0.779525,0.709208,0.777778,0.796296,0.814815,0.796296,0.796296,0.592593,0.759259,0.711864,0.741379,0.745763,0.728814,0.741379,0.603774,0.694915,0.744091,0.768347,0.779525,0.761808,0.768347,0.598157,0.726375
CRW_00218,16S Ribosomal RNA,Gutell Lab CRW,M59160,Serratia marcescens,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CRW_00218,16S Ribosomal RNA,Gutell Lab CRW,M59160,Serratia marcescens,0.833333,0.833333,0.769231,0.769231,0.800641,0.800641,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.916667,0.714286,0.714286,0.769231,0.714286,0.769231,0.833333,0.846154,0.771517,0.771517,0.800641,0.771517,0.800641,0.833333,0.880705
CRW_00218,16S Ribosomal RNA,Gutell Lab CRW,M59160,Serratia marcescens,1,0.3,0.869565,0.25,0.932505,0.273861,1,1,1,0.9,0.9,0.65,0.9,0.909091,0.909091,0.909091,0.72,0.72,0.481481,0.72,0.953463,0.953463,0.953463,0.804984,0.804984,0.559431,0.804984
CRW_00218,16S Ribosomal RNA,Gutell Lab CRW,M59160,Serratia marcescens,1,0.88,0.961538,0.846154,0.98058,0.862911,0.84,0.8,0.96,0.88,0.96,0,0.44,0.84,0.769231,0.923077,0.846154,0.888889,0,0.423077,0.84,0.784465,0.941357,0.862911,0.92376,0,0.431456
CRW_00219,16S Ribosomal RNA,Gutell Lab CRW,X79323,Streptomyces mashuensis,0.935484,0.83871,0.966667,0.83871,0.950948,0.83871,0.935484,0.935484,0.935484,0.935484,0.612903,0,0.774194,0.935484,0.935484,0.966667,0.966667,0.59375,0,0.774194,0.935484,0.935484,0.950948,0.950948,0.60325,0,0.774194
CRW_00221,16S Ribosomal RNA,Gutell Lab CRW,Z35305,Streptobacillus moniliformis,0.662162,0.614865,0.662162,0.551515,0.662162,0.582329,0.817568,0.695946,0.804054,0.763514,0.682432,0.459459,0.662162,0.75625,0.664516,0.734568,0.701863,0.647436,0.404762,0.636364,0.786312,0.680049,0.768526,0.73204,0.664704,0.431244,0.649135
> CRW_00222,16S Ribosomal RNA,Gutell Lab CRW,D63869,Streptomyces neyagawaensis,0.592857,0.507143,0.592857,0.452229,0.592857,0.4789,0.835714,0.85,0.85,0.835714,0.607143,0.264286,0.757143,0.745223,0.762821,0.772727,0.740506,0.548387,0.226994,0.688312,0.789173,0.805232,0.810443,0.786671,0.577018,0.244931,0.721908
CRW_00226,16S Ribosomal RNA,Gutell Lab CRW,X58312,Streptococcus pneumoniae,1,1,0.8125,0.8125,0.901388,0.901388,1,1,1,1,1,0.769231,1,0.8125,0.8125,0.8125,0.8125,0.8125,0.625,0.8125,0.901388,0.901388,0.901388,0.901388,0.901388,0.693375,0.901388
CRW_00226,16S Ribosomal RNA,Gutell Lab CRW,X58312,Streptococcus pneumoniae,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CRW_00226,16S Ribosomal RNA,Gutell Lab CRW,X58312,Streptococcus pneumoniae,0.888889,0.888889,0.888889,0.888889,0.888889,0.888889,0.888889,0.888889,0.888889,0.888889,0.888889,0.888889,0.777778,0.888889,0.888889,0.888889,0.888889,0.888889,0.888889,0.777778,0.888889,0.888889,0.888889,0.888889,0.888889,0.888889,0.777778
CRW_00226,16S Ribosomal RNA,Gutell Lab CRW,X58312,Streptococcus pneumoniae,1,1,1,1,1,1,1,1,1,1,1,0.833333,1,1,1,1,1,1,1,1,1,1,1,1,1,0.912871,1
CRW_00228,16S Ribosomal RNA,Gutell Lab CRW,X81623,Shewanella putrefaciens,0.885714,0.657143,0.885714,0.69697,0.885714,0.676764,0.628571,0.514286,0.828571,0.657143,0.828571,0,0.371429,0.578947,0.486486,0.805556,0.605263,0.783784,0,0.342105,0.603249,0.500193,0.816982,0.63067,0.805866,0,0.356466
CRW_00229,16S Ribosomal RNA,Gutell Lab CRW,X59029,Streptococcus pyogenes,1,0.285714,0.954545,0.285714,0.977008,0.285714,1,1,1,1,1,0.904762,1,0.954545,0.954545,0.954545,0.954545,0.954545,0.826087,0.954545,0.977008,0.977008,0.977008,0.977008,0.977008,0.86453,0.977008
CRW_00229,16S Ribosomal RNA,Gutell Lab CRW,X59029,Streptococcus pyogenes,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8,0.8,1,0.8,1,0.8,0.8,0.894427,0.894427,1,0.894427,1,0.894427,0.894427
CRW_00231,16S Ribosomal RNA,Gutell Lab CRW,X62884,Streptomyces rimosus,0.503546,0.617021,0.455128,0.550633,0.478725,0.582883,0.730496,0.744681,0.787234,0.723404,0.780142,0.432624,0.411348,0.656051,0.66879,0.689441,0.649682,0.670732,0.358824,0.355828,0.692274,0.705716,0.736717,0.685553,0.723371,0.394,0.382582
CRW_00231,16S Ribosomal RNA,Gutell Lab CRW,X62884,Streptomyces rimosus,0.510949,0.467153,0.472973,0.418301,0.491594,0.442053,0.649635,0.678832,0.635036,0.642336,0.50365,0.211679,0.364964,0.549383,0.58125,0.533742,0.54321,0.401163,0.176829,0.316456,0.59741,0.628149,0.58219,0.590697,0.449495,0.193471,0.339846
CRW_00232,16S Ribosomal RNA,Gutell Lab CRW,Z76688,Streptomyces rutgersensis,0.857143,0.908163,0.807692,0.839623,0.83205,0.873221,0.867347,0.877551,0.928571,0.867347,0.857143,0.346939,0.826531,0.801887,0.811321,0.850467,0.801887,0.792453,0.311927,0.764151,0.833975,0.843786,0.888661,0.833975,0.824164,0.328968,0.794729
CRW_00239,16S Ribosomal RNA,Gutell Lab CRW,Z68097,Streptomyces thermolineatus,0.595745,0.503546,0.583333,0.452229,0.589506,0.477198,0.836879,0.843972,0.851064,0.843972,0.624113,0.312057,0.687943,0.7375,0.753165,0.754717,0.734568,0.546584,0.275,0.617834,0.78562,0.797277,0.801444,0.787372,0.584064,0.292943,0.651947
CRW_00242,16S Ribosomal RNA,Gutell Lab CRW,Z68098,Streptomyces thermovulgaris,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CRW_00243,16S Ribosomal RNA,Gutell Lab CRW,X80681,Salmonella typhimurium,0.529412,0.470588,0.510638,0.435374,0.51994,0.452639,0.573529,0.544118,0.566176,0.492647,0.463235,0.411765,0.419118,0.503226,0.490066,0.509934,0.437908,0.409091,0.375839,0.377483,0.537229,0.516385,0.53732,0.464472,0.435322,0.393392,0.397756
CRW_00243,16S Ribosomal RNA,Gutell Lab CRW,X80681,Salmonella typhimurium,0.942857,0.657143,0.942857,0.69697,0.942857,0.676764,0.628571,0.6,0.914286,0.657143,0.914286,0.0857143,0.285714,0.628571,0.583333,0.914286,0.638889,0.888889,0.0789474,0.277778,0.628571,0.591608,0.914286,0.647952,0.901498,0.0822613,0.281718
> CRW_00244,16S Ribosomal RNA,Gutell Lab CRW,D63866,Streptomyces sp.,0.778571,0.507143,0.731544,0.458065,0.754691,0.48198,0.835714,0.842857,0.757143,0.835714,0.557143,0.3,0.742857,0.735849,0.742138,0.675159,0.73125,0.493671,0.254545,0.645963,0.784193,0.790896,0.714977,0.781739,0.524448,0.276339,0.692718
> CRW_00250,16S Ribosomal RNA,Gutell Lab CRW,AE001204,Treponema pallidum (rRNA A),0.640288,0.194245,0.635714,0.184932,0.637997,0.189531,0.690647,0.683453,0.71223,0.690647,0.640288,0.374101,0.18705,0.623377,0.616883,0.651316,0.619355,0.601351,0.319018,0.161491,0.65615,0.649315,0.681092,0.65403,0.620514,0.345463,0.173801
CRW_00253,16S Ribosomal RNA,Gutell Lab CRW,M26923,Thermus thermophilus,0.935484,0.870968,0.935484,0.931034,0.935484,0.9005,0.935484,0.548387,0.935484,0.935484,0.935484,0.419355,0.612903,0.935484,0.548387,0.935484,0.935484,0.90625,0.371429,0.612903,0.935484,0.548387,0.935484,0.935484,0.920751,0.394665,0.612903
CRW_00254,16S Ribosomal RNA,Gutell Lab CRW,X73223,unidentified proteobacterium,0.705882,0.686275,0.685714,0.660377,0.695725,0.673201,0.696078,0.735294,0.715686,0.705882,0.696078,0.45098,0.666667,0.663551,0.714286,0.669725,0.685714,0.669811,0.410714,0.641509,0.67962,0.724714,0.692324,0.695725,0.682818,0.430376,0.653967
CRW_00254,16S Ribosomal RNA,Gutell Lab CRW,X73223,unidentified proteobacterium,1,1,0.75,0.75,0.866025,0.866025,1,1,1,1,1,0.833333,1,0.75,0.75,0.75,0.705882,0.705882,0.526316,0.705882,0.866025,0.866025,0.866025,0.840168,0.840168,0.662266,0.840168
CRW_00254,16S Ribosomal RNA,Gutell Lab CRW,X73223,unidentified proteobacterium,0.555556,0.4,0.581395,0.36,0.568329,0.379473,0.592593,0.525926,0.622222,0.577778,0.4,0.303704,0.466667,0.57971,0.518248,0.571429,0.549296,0.382979,0.251534,0.428571,0.586116,0.522073,0.596285,0.563357,0.391397,0.276391,0.447214
CRW_00255,16S Ribosomal RNA,Gutell Lab CRW,U06098,Ureaplasma urealyticum,0.632653,0.693878,0.641379,0.675497,0.637001,0.684626,0.680272,0.666667,0.687075,0.673469,0.632653,0.340136,0.680272,0.675676,0.662162,0.677852,0.673469,0.632653,0.384615,0.657895,0.67797,0.664411,0.682448,0.673469,0.632653,0.361692,0.66899
CRW_00255,16S Ribosomal RNA,Gutell Lab CRW,U06098,Ureaplasma urealyticum,0.666667,0.387097,0.626263,0.387097,0.646149,0.387097,0.731183,0.795699,0.774194,0.784946,0.806452,0.204301,0.731183,0.666667,0.732673,0.692308,0.722772,0.700935,0.204301,0.686869,0.69818,0.763536,0.732107,0.753218,0.751845,0.204301,0.70868
> CRW_00256,16S Ribosomal RNA,Gutell Lab CRW,AE002112,Ureaplasma urealyticum,0.614865,0.709459,0.52907,0.621302,0.570357,0.663919,0.567568,0.601351,0.709459,0.587838,0.614865,0.202703,0.560811,0.469274,0.497207,0.603448,0.480663,0.481481,0.182927,0.463687,0.516086,0.546805,0.65431,0.531556,0.544101,0.192561,0.509942
CRW_00257,16S Ribosomal RNA,Gutell Lab CRW,X76337,Vibrio cholerae,0.6,0.4,1,1,0.774597,0.632456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
CRW_00257,16S Ribosomal RNA,Gutell Lab CRW,X76337,Vibrio cholerae,0.481752,0.540146,0.44898,0.517483,0.465077,0.528693,0.613139,0.591241,0.481752,0.635036,0.50365,0.357664,0.576642,0.56,0.54,0.425806,0.557692,0.445161,0.316129,0.523179,0.585967,0.56504,0.452916,0.595109,0.473503,0.336256,0.54926
CRW_00262,16S Ribosomal RNA,Gutell Lab CRW,Z21856,Vibrio cholerae,0,0,0,0,0,0,0.2,0,0,0.4,0,0,0,0.25,0,0,0.4,0,0,0,0.223607,0,0,0.4,0,0,0
CRW_00263,16S Ribosomal RNA,Gutell Lab CRW,X56580,Vibrio parahaemolyticus,0.836957,0.684783,0.777778,0.670213,0.806825,0.677459,0.847826,0.858696,0.847826,0.836957,0.706522,0.315217,0.26087,0.772277,0.79,0.772277,0.747573,0.631068,0.284314,0.26087,0.80917,0.823632,0.80917,0.791003,0.66773,0.299367,0.26087
CRW_00265,16S Ribosomal RNA,Gutell Lab CRW,X95917,Xanthomonas campestris,0.894737,0.778947,0.817308,0.770833,0.855147,0.774879,0.915789,0.842105,0.936842,0.863158,0.863158,0.547368,0.873684,0.84466,0.769231,0.881188,0.773585,0.780952,0.509804,0.775701,0.879506,0.804844,0.908589,0.817145,0.821027,0.528252,0.823236
CRW_00265,16S Ribosomal RNA,Gutell Lab CRW,X95917,Xanthomonas campestris,0.666667,0.666667,0.5,0.571429,0.57735,0.617214,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.5,0.5,0.5,0.5,0.5,0.571429,0.5,0.57735,0.57735,0.57735,0.57735,0.57735,0.617214,0.57735
CRW_00265,16S Ribosomal RNA,Gutell Lab CRW,X95917,Xanthomonas campestris,0.404412,0.448529,0.390071,0.42069,0.397177,0.434387,0.786765,0.720588,0.580882,0.852941,0.595588,0.448529,0.772059,0.713333,0.662162,0.50641,0.748387,0.50625,0.378882,0.690789,0.74915,0.690758,0.542369,0.798956,0.549105,0.412237,0.730294
CRW_00267,16S Ribosomal RNA,Gutell Lab CRW,L37604,Yersinia pestis,0.905263,0.694737,0.796296,0.622642,0.849033,0.657702,0.821053,0.831579,0.863158,0.821053,0.915789,0.442105,0.810526,0.722222,0.745283,0.766355,0.702703,0.798165,0.403846,0.706422,0.770054,0.787249,0.813318,0.759576,0.854957,0.422543,0.756686
CRW_00268,16S Ribosomal RNA,Gutell Lab CRW,Z21939,Yersinia pseudotuberculosis,0.962963,0.851852,0.962963,0.851852,0.962963,0.851852,0.888889,0.814815,0.962963,0.888889,0.962963,0.0740741,0.481481,0.857143,0.758621,0.928571,0.857143,0.896552,0.08,0.464286,0.872872,0.786216,0.945611,0.872872,0.929164,0.07698,0.472805
