contrafold_2 Sens,vienna_2 Sens,contrafold_2 PPV,vienna_2 PPV,contrafold_2 F-score,vienna_2 F-score,eternafold_A Sens,eternafold_B Sens,eternafold_C Sens,eternafold_D Sens,eternafold_E Sens,eternafold_F Sens,eternafold_G Sens,eternafold_A F-score,eternafold_B F-score,eternafold_C F-score,eternafold_D F-score,eternafold_E F-score,eternafold_F F-score,eternafold_G F-score,eternafold_A PPV,eternafold_B PPV,eternafold_C PPV,eternafold_D PPV,eternafold_E PPV,eternafold_F PPV,eternafold_G PPV,Category,Name
0.378641,0.495146,0.40625,0.50495,0.392203,0.500024,0.339806,0.38835,0.407767,0.407767,0.359223,0.213592,0.407767,0.333394,0.37751,0.403865,0.405802,0.36098,0.245446,0.392798,0.327103,0.366972,0.4,0.403846,0.362745,0.282051,0.378378,RNaseP,RNaseP_P.canadensis
0.490566,0.584906,0.477064,0.584906,0.483768,0.584906,0.528302,0.537736,0.537736,0.518868,0.556604,0.264151,0.273585,0.490437,0.505395,0.495184,0.485643,0.532072,0.282009,0.259301,0.455285,0.475,0.456,0.454545,0.508621,0.301075,0.245763,grp1,grp1_a.I1.e.Z.circumcarinata.C1.SSU.1506
0.447368,0.447368,0.435897,0.463636,0.441595,0.455429,0.315789,0.412281,0.447368,0.403509,0.412281,0.333333,0.324561,0.304017,0.405233,0.422195,0.383813,0.381698,0.310953,0.311199,0.292683,0.398305,0.398438,0.365079,0.353383,0.290076,0.298387,telomerase,telomerase_AF221909.98-496
0.615385,0.538462,0.705882,0.670213,0.659082,0.600736,0.452991,0.581197,0.478632,0.504274,0.598291,0.350427,0.324786,0.478176,0.62866,0.4766,0.53231,0.640775,0.418585,0.360436,0.504762,0.68,0.474576,0.561905,0.686275,0.5,0.4,srp,srp_Tryp.viva._SDB-5699
0.48,0.51,0.413793,0.455357,0.445669,0.481905,0.47,0.48,0.47,0.41,0.47,0.44,0.42,0.422072,0.445669,0.425518,0.372727,0.430848,0.393548,0.369789,0.379032,0.413793,0.385246,0.338843,0.394958,0.352,0.325581,grp1,grp1_a.I1.b.coliphage.T4.A2.NRDB
0.416667,0.447917,0.444444,0.494253,0.430331,0.470515,0.354167,0.25,0.354167,0.354167,0.354167,0.291667,0.354167,0.352336,0.265684,0.348759,0.348759,0.359834,0.388889,0.347011,0.350515,0.282353,0.343434,0.343434,0.365591,0.518519,0.34,tmRNA,tmRNA_Syne.spec._AB003477_1-394
0.433962,0.518868,0.582278,0.591398,0.502679,0.553947,0.358491,0.45283,0.358491,0.45283,0.45283,0.245283,0.45283,0.3767,0.494189,0.367257,0.478329,0.521247,0.368359,0.475831,0.395833,0.539326,0.376238,0.505263,0.6,0.553191,0.5,5s,5s_Gloiopeltis-complanata-1
0.584906,0.462264,0.596154,0.429825,0.590503,0.44575,0.462264,0.462264,0.556604,0.462264,0.443396,0.415094,0.377358,0.439997,0.44189,0.561931,0.443807,0.422038,0.382247,0.357656,0.418803,0.422414,0.567308,0.426087,0.401709,0.352,0.338983,srp,srp_Ence.cuni._AL590449
0.653465,0.643564,0.55,0.565217,0.599505,0.60312,0.653465,0.653465,0.653465,0.653465,0.653465,0.257426,0.60396,0.599505,0.604564,0.594571,0.597022,0.602018,0.232328,0.540734,0.55,0.559322,0.540984,0.545455,0.554622,0.209677,0.484127,tmRNA,tmRNA_Myco.lepr._TRW-272631_1-369
0.28866,0.505155,0.294737,0.462264,0.291683,0.483234,0.474227,0.463918,0.340206,0.463918,0.42268,0.247423,0.536082,0.441329,0.431736,0.330148,0.429821,0.398735,0.240108,0.488117,0.410714,0.401786,0.320388,0.39823,0.376147,0.23301,0.444444,5s,5s_Candidatus-Pelagibacter-ubique-1
0.392157,0.411765,0.38835,0.411765,0.390249,0.411765,0.303922,0.303922,0.362745,0.303922,0.362745,0.392157,0.313725,0.306946,0.300985,0.346172,0.306946,0.36098,0.394094,0.320064,0.31,0.298077,0.330357,0.31,0.359223,0.39604,0.326531,srp,srp_Pseu.puti._CP000712
0.583333,0.583333,0.512195,0.552632,0.546608,0.567775,0.583333,0.583333,0.592593,0.583333,0.583333,0.490741,0.583333,0.548843,0.548843,0.550824,0.546608,0.553398,0.447293,0.5444,0.516393,0.516393,0.512,0.512195,0.525,0.407692,0.508065,tmRNA,tmRNA_Bloc.penn._CP000016_1-392
0.1,0.1,0.0813953,0.0714286,0.0902193,0.0845154,0.171429,0.142857,0.171429,0.242857,0.0714286,0.171429,0.142857,0.142014,0.119523,0.147154,0.203189,0.0637059,0.160357,0.119523,0.117647,0.1,0.126316,0.17,0.0568182,0.15,0.1,grp1,grp1_a.I1.c.N.tabacum.C3.tLEU
0.516393,0.377049,0.538462,0.348485,0.527312,0.362486,0.516393,0.42623,0.459016,0.516393,0.401639,0.303279,0.303279,0.525073,0.435242,0.439625,0.518523,0.398387,0.300823,0.290466,0.533898,0.444444,0.421053,0.520661,0.395161,0.298387,0.278195,5s,5s_Roseococcus-thiosulfatophilus-2
0.673077,0.759615,0.673077,0.738318,0.673077,0.748891,0.625,0.634615,0.625,0.625,0.663462,0.423077,0.625,0.589256,0.600895,0.586753,0.59179,0.625518,0.381356,0.572382,0.555556,0.568966,0.550847,0.560345,0.589744,0.34375,0.524194,tmRNA,tmRNA_envi.sequ._TRW-363179_1-348
0.70339,0.686441,0.697479,0.642857,0.700428,0.664292,0.516949,0.525424,0.491525,0.533898,0.508475,0.228814,0.516949,0.494417,0.494908,0.475665,0.510628,0.484438,0.222315,0.481525,0.472868,0.466165,0.460317,0.488372,0.461538,0.216,0.448529,tmRNA,tmRNA_Trop.whip._BX251411_1-369
0.516667,0.508333,0.508197,0.544643,0.512414,0.526175,0.458333,0.35,0.375,0.475,0.391667,0.366667,0.266667,0.442056,0.35,0.371913,0.456365,0.391667,0.338262,0.264472,0.426357,0.35,0.368852,0.438462,0.391667,0.312057,0.262295,srp,srp_Geob.meta._CP000148
0.634615,0.365385,0.616822,0.348624,0.625655,0.356906,0.548077,0.548077,0.557692,0.557692,0.557692,0.307692,0.471154,0.523487,0.518954,0.523564,0.532671,0.539821,0.282931,0.444208,0.5,0.491379,0.491525,0.508772,0.522523,0.260163,0.418803,srp,srp_Spra.loph._GSP-51541
0.403846,0.375,0.442105,0.414894,0.422543,0.394443,0.307692,0.413462,0.413462,0.298077,0.423077,0.384615,0.307692,0.306223,0.413462,0.42165,0.293869,0.417104,0.368981,0.309182,0.304762,0.413462,0.43,0.28972,0.411215,0.353982,0.31068,srp,srp_Kluy.yarr._479647571
0.591837,0.540816,0.53211,0.473214,0.561179,0.505887,0.663265,0.571429,0.581633,0.653061,0.510204,0.377551,0.642857,0.596908,0.520756,0.530055,0.602862,0.46107,0.335643,0.58585,0.53719,0.474576,0.483051,0.556522,0.416667,0.298387,0.533898,srp,srp_Oxyt.trif._GSP-99928
0.262626,0.323232,0.292135,0.290909,0.276988,0.306645,0.555556,0.40404,0.575758,0.555556,0.333333,0.383838,0.363636,0.534384,0.40404,0.561747,0.534384,0.331662,0.383838,0.348155,0.514019,0.40404,0.548077,0.514019,0.33,0.383838,0.333333,grp1,grp1_a.I1.m.S.luteus.B2.LSU.1974
0.34375,0.395833,0.333333,0.368932,0.338501,0.382146,0.3125,0.34375,0.427083,0.322917,0.354167,0.270833,0.322917,0.300241,0.345554,0.422703,0.310248,0.343592,0.246382,0.331669,0.288462,0.347368,0.418367,0.298077,0.333333,0.224138,0.340659,RNaseP,RNaseP_CPB69
0.530612,0.377551,0.52,0.393617,0.525279,0.3855,0.306122,0.5,0.5,0.5,0.5,0.377551,0.295918,0.304572,0.490098,0.480762,0.483046,0.505182,0.373756,0.298985,0.30303,0.480392,0.462264,0.466667,0.510417,0.37,0.302083,16s,16s_H.sapiens.mito_domain4
0.646465,0.636364,0.561404,0.65625,0.602435,0.646231,0.646465,0.636364,0.59596,0.646465,0.636364,0.242424,0.636364,0.592136,0.58537,0.55537,0.589643,0.598293,0.231036,0.575613,0.542373,0.538462,0.517544,0.537815,0.5625,0.220183,0.520661,tmRNA,tmRNA_Acid.ferr._TRW-133824_1-364
0.217822,0.168317,0.188034,0.142857,0.202381,0.155065,0.217822,0.207921,0.217822,0.217822,0.217822,0.19802,0.217822,0.199007,0.191552,0.199007,0.196585,0.201522,0.18243,0.197383,0.181818,0.176471,0.181818,0.177419,0.186441,0.168067,0.178862,5s,5s_Thiobacillus-sp.-2
0.337079,0.303371,0.361446,0.28125,0.34905,0.292101,0.303371,0.370787,0.269663,0.382022,0.404494,0.224719,0.168539,0.293635,0.358887,0.253137,0.377801,0.391512,0.205912,0.160614,0.284211,0.347368,0.237624,0.373626,0.378947,0.188679,0.153061,tmRNA,tmRNA_Trem.prin._AF481102_1-264
0.67033,0.615385,0.535088,0.495575,0.598904,0.55224,0.637363,0.626374,0.626374,0.637363,0.67033,0.428571,0.571429,0.557358,0.543202,0.554786,0.562101,0.581322,0.364216,0.493518,0.487395,0.471074,0.491379,0.495726,0.504132,0.309524,0.42623,tmRNA,tmRNA_Lact.lact._AF176556_1-359
0.55,0.53,0.462185,0.449153,0.504184,0.487905,0.52,0.52,0.56,0.52,0.52,0.42,0.42,0.478699,0.484903,0.504935,0.470786,0.474693,0.381818,0.38829,0.440678,0.452174,0.455285,0.42623,0.433333,0.347107,0.358974,grp1,grp1_a.I1.e.B.yamatoana.JCM2896.C1.SSU.943
0.456311,0.485437,0.408696,0.442478,0.431848,0.46346,0.436893,0.436893,0.436893,0.436893,0.456311,0.417476,0.436893,0.406462,0.411685,0.409921,0.408181,0.426323,0.374494,0.403089,0.378151,0.387931,0.384615,0.381356,0.398305,0.335938,0.371901,RNaseP,RNaseP_S.servazzii
0.368932,0.330097,0.408602,0.330097,0.388261,0.330097,0.281553,0.291262,0.291262,0.281553,0.320388,0.330097,0.242718,0.26305,0.272121,0.28057,0.268806,0.307246,0.30207,0.229706,0.245763,0.254237,0.27027,0.256637,0.294643,0.276423,0.217391,tRNA,tRNA_tdbR00000403-Bos_taurus-9913-Ser-UGA
0.904762,0.880952,0.520548,0.5,0.686274,0.663684,0.880952,0.880952,0.880952,0.880952,0.904762,0.380952,0.833333,0.672838,0.68731,0.638311,0.646442,0.663913,0.342368,0.619493,0.513889,0.536232,0.4625,0.474359,0.487179,0.307692,0.460526,tmRNA,tmRNA_Deha.ethe._CP000027_1-352
0.882353,0.882353,0.245902,0.25,0.465803,0.469668,0.882353,0.882353,0.882353,0.882353,0.882353,0.882353,0.882353,0.437968,0.46203,0.504505,0.431756,0.441176,0.70014,0.431756,0.217391,0.241935,0.288462,0.211268,0.220588,0.555556,0.211268,5s,5s_Halococcus-morrhuae-1
0.714286,0.714286,0.375,0.447761,0.517549,0.565535,0.714286,0.714286,0.714286,0.714286,0.714286,0.285714,0.714286,0.517549,0.517549,0.502096,0.50811,0.524142,0.404061,0.520815,0.375,0.375,0.352941,0.361446,0.384615,0.571429,0.379747,srp,srp_Heli.pylo._CP000241
0.313043,0.304348,0.330275,0.284553,0.321544,0.294284,0.347826,0.33913,0.330435,0.330435,0.304348,0.356522,0.313043,0.340502,0.318966,0.322138,0.318218,0.283005,0.334041,0.297887,0.333333,0.3,0.31405,0.306452,0.263158,0.312977,0.283465,tRNA,tRNA_tdbR00000327-Enterobacteria_phage_T4-10665-Gln-NUG
0.596154,0.586538,0.568807,0.598039,0.58232,0.592261,0.548077,0.509615,0.576923,0.548077,0.509615,0.336538,0.538462,0.537832,0.50242,0.560968,0.53292,0.4889,0.315944,0.525967,0.527778,0.495327,0.545455,0.518182,0.469027,0.29661,0.513761,tmRNA,tmRNA_Sacc.degr._CP000282_1-389
0.505051,0.494949,0.480769,0.5,0.49276,0.497468,0.505051,0.505051,0.505051,0.505051,0.505051,0.484848,0.444444,0.466577,0.464579,0.481326,0.470652,0.47273,0.433224,0.408829,0.431034,0.42735,0.458716,0.438596,0.442478,0.387097,0.376068,srp,srp_Myco.hyop._AE017332
0.597826,0.619565,0.544554,0.606383,0.570569,0.612939,0.619565,0.586957,0.576087,0.619565,0.673913,0.336957,0.467391,0.59726,0.580679,0.526848,0.585548,0.636912,0.302702,0.452858,0.575758,0.574468,0.481818,0.553398,0.601942,0.27193,0.438776,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.287
0.494737,0.452632,0.451923,0.425743,0.472846,0.438982,0.473684,0.505263,0.473684,0.473684,0.536842,0.336842,0.431579,0.448433,0.480601,0.450563,0.442219,0.510638,0.308851,0.412483,0.424528,0.457143,0.428571,0.412844,0.485714,0.283186,0.394231,srp,srp_Sacc.kluy._SKAA0027M04.b1
0.396226,0.415094,0.415842,0.392857,0.405916,0.403822,0.358491,0.415094,0.358491,0.292453,0.40566,0.273585,0.207547,0.370948,0.431705,0.348756,0.289732,0.387781,0.262661,0.215852,0.383838,0.44898,0.339286,0.287037,0.37069,0.252174,0.22449,tmRNA,tmRNA_Tann.fors._TRW-203275_1-400
0.463918,0.381443,0.459184,0.397849,0.461545,0.38956,0.257732,0.319588,0.371134,0.0721649,0.28866,0.298969,0.0515464,0.245393,0.297418,0.353366,0.0665671,0.287183,0.266583,0.0471362,0.233645,0.276786,0.336449,0.0614035,0.285714,0.237705,0.0431034,srp,srp_Enta.mosh._GSP-41668
0.376238,0.326733,0.368932,0.333333,0.372567,0.330017,0.267327,0.267327,0.39604,0.376238,0.376238,0.207921,0.227723,0.278588,0.278588,0.392176,0.370772,0.369002,0.210011,0.223343,0.290323,0.290323,0.38835,0.365385,0.361905,0.212121,0.219048,tRNA,tRNA_tdbR00000583-Aeropyrum_pernix-56636-Cys-GCA
0.684211,0.692982,0.709091,0.731481,0.69654,0.711971,0.684211,0.692982,0.692982,0.684211,0.684211,0.666667,0.692982,0.675382,0.681136,0.686982,0.675382,0.672514,0.644438,0.678268,0.666667,0.669492,0.681034,0.666667,0.661017,0.622951,0.663866,tmRNA,tmRNA_Pedi.pent._CP000422_1-369
0.357143,0.357143,0.174419,0.182927,0.249585,0.255599,0.357143,0.357143,0.357143,0.357143,0.357143,0.285714,0.190476,0.251049,0.262071,0.240007,0.243975,0.237468,0.338062,0.126649,0.176471,0.192308,0.16129,0.166667,0.157895,0.4,0.0842105,tmRNA,tmRNA_Prev.inte._TRW-246198_1-400
0.459184,0.663265,0.401786,0.656566,0.429527,0.659907,0.387755,0.408163,0.489796,0.408163,0.428571,0.316327,0.377551,0.365994,0.390621,0.448265,0.385257,0.400892,0.292011,0.34853,0.345455,0.373832,0.410256,0.363636,0.375,0.269565,0.321739,srp,srp_Porp.purp._U38804
0.411765,0.460784,0.365217,0.419643,0.387793,0.439733,0.421569,0.421569,0.421569,0.421569,0.431373,0.254902,0.421569,0.387058,0.385468,0.391947,0.387058,0.397706,0.224072,0.380815,0.355372,0.352459,0.364407,0.355372,0.366667,0.19697,0.344,grp1,grp1_a.I1.b.Dermocarpa.sp.ATCC29371.C3.tMET
0.215686,0.137255,0.207547,0.130841,0.211577,0.13401,0.147059,0.147059,0.401961,0.147059,0.147059,0.127451,0.117647,0.13615,0.139104,0.381896,0.139104,0.137309,0.117504,0.107134,0.12605,0.131579,0.362832,0.131579,0.128205,0.108333,0.097561,grp2,grp2_a.I2.c.N.tabacum.B.pB.i1
0.242718,0.291262,0.238095,0.288462,0.240395,0.289859,0.15534,0.15534,0.242718,0.174757,0.320388,0.00970874,0.0679612,0.151701,0.151004,0.238138,0.166845,0.303212,0.00851195,0.0660642,0.148148,0.146789,0.233645,0.159292,0.286957,0.00746269,0.0642202,tmRNA,tmRNA_Brev.line._TRW-321955_1-377
0.55,0.4625,0.483516,0.406593,0.515688,0.433646,0.5375,0.5375,0.4375,0.5625,0.5625,0.4,0.5375,0.503968,0.503968,0.407971,0.53033,0.510836,0.383571,0.49852,0.472527,0.472527,0.380435,0.5,0.463918,0.367816,0.462366,tmRNA,tmRNA_Alka.meta._TRW-293826_1-355
0.462366,0.451613,0.505882,0.446809,0.483635,0.449205,0.419355,0.365591,0.387097,0.387097,0.548387,0.290323,0.419355,0.426287,0.365591,0.387097,0.383,0.528845,0.307315,0.431104,0.433333,0.365591,0.387097,0.378947,0.51,0.325301,0.443182,tRNA,tRNA_tdbR00000622-Nicotiana_rustica-4093-Cys-GCA
0.42268,0.350515,0.427083,0.354167,0.424876,0.352336,0.42268,0.443299,0.371134,0.412371,0.42268,0.412371,0.443299,0.408208,0.426077,0.340853,0.404123,0.400577,0.38901,0.418186,0.394231,0.409524,0.313043,0.39604,0.37963,0.366972,0.394495,srp,srp_Myco.hyop._AE017244
0.586957,0.521739,0.514286,0.475248,0.549421,0.497951,0.445652,0.358696,0.554348,0.532609,0.565217,0.293478,0.326087,0.431794,0.349329,0.521387,0.516047,0.516907,0.267182,0.295541,0.418367,0.340206,0.490385,0.5,0.472727,0.243243,0.267857,tmRNA,tmRNA_Jako.libe._TRW-143017_1-102
0.4,0.52,0.365854,0.46988,0.382546,0.494305,0.48,0.48,0.48,0.48,0.333333,0.333333,0.533333,0.435764,0.433389,0.428754,0.435764,0.297745,0.297745,0.481543,0.395604,0.391304,0.382979,0.395604,0.265957,0.265957,0.434783,grp1,grp1_a.I1.e.A.stipitatus.C1.SSU.1046
0.525773,0.412371,0.542553,0.434783,0.534097,0.423429,0.412371,0.412371,0.412371,0.412371,0.412371,0.381443,0.474227,0.392629,0.39635,0.387238,0.392629,0.394476,0.391671,0.479193,0.373832,0.380952,0.363636,0.373832,0.377358,0.402174,0.484211,tmRNA,tmRNA_Chro.sale._CP000285_1-380
0.378947,0.263158,0.404494,0.257732,0.391512,0.260431,0.526316,0.442105,0.4,0.484211,0.368421,0.2,0.421053,0.518197,0.435285,0.380476,0.4673,0.35731,0.180993,0.400501,0.510204,0.428571,0.361905,0.45098,0.346535,0.163793,0.380952,tmRNA,tmRNA_Soda.glos._AP008232_1-384
0.445545,0.366337,0.517241,0.345794,0.480056,0.355917,0.376238,0.386139,0.465347,0.485149,0.346535,0.306931,0.306931,0.383917,0.398146,0.482362,0.502889,0.346535,0.299605,0.313196,0.391753,0.410526,0.5,0.521277,0.346535,0.292453,0.319588,grp1,grp1_a.I1.b.S.negevensis.B4.LSU.1931
0.386139,0.465347,0.351351,0.465347,0.368335,0.465347,0.574257,0.673267,0.39604,0.673267,0.49505,0.178218,0.405941,0.51827,0.615113,0.366403,0.617672,0.456075,0.154724,0.37242,0.467742,0.561983,0.338983,0.566667,0.420168,0.134328,0.341667,srp,srp_Babe.bige._GSP-5866
0.345794,0.327103,0.291339,0.304348,0.317401,0.31552,0.35514,0.317757,0.336449,0.336449,0.345794,0.327103,0.35514,0.323442,0.286088,0.297338,0.298429,0.318658,0.292297,0.313856,0.294574,0.257576,0.262774,0.264706,0.293651,0.261194,0.277372,srp,srp_Dich.nodo._CP000513
0.627451,0.294118,0.711111,0.319149,0.667973,0.306378,0.323529,0.323529,0.607843,0.323529,0.323529,0.254902,0.323529,0.330066,0.326748,0.604885,0.331763,0.326748,0.301309,0.335237,0.336735,0.33,0.601942,0.340206,0.33,0.356164,0.347368,telomerase,telomerase_AF221919.107-614
0.326733,0.336634,0.275,0.298246,0.299753,0.316859,0.277228,0.277228,0.326733,0.277228,0.287129,0.287129,0.217822,0.244358,0.243423,0.294878,0.248206,0.252117,0.242155,0.187026,0.215385,0.21374,0.266129,0.222222,0.221374,0.204225,0.160584,5s,5s_Dicyema-misakiense-1
0.56701,0.536082,0.52381,0.5,0.544982,0.517727,0.556701,0.56701,0.556701,0.556701,0.556701,0.237113,0.56701,0.518083,0.527676,0.515785,0.515785,0.518083,0.214981,0.516278,0.482143,0.491071,0.477876,0.477876,0.482143,0.194915,0.470085,srp,srp_Pers.amer._X65992
0.617978,0.573034,0.528846,0.515152,0.571678,0.543323,0.595506,0.58427,0.617978,0.595506,0.595506,0.314607,0.359551,0.535654,0.530391,0.560991,0.540592,0.533236,0.28171,0.319092,0.481818,0.481481,0.509259,0.490741,0.477477,0.252252,0.283186,grp1,grp1_a.I1.e.S.sclerotiorum_1837.C1.LSU.798
0.294118,0.588235,0.0819672,0.168067,0.155268,0.314425,0.294118,0.294118,0.588235,0.588235,0.147059,0.470588,0.147059,0.154635,0.156556,0.301992,0.303169,0.0849045,0.428537,0.0813896,0.0813008,0.0833333,0.155039,0.15625,0.0490196,0.390244,0.045045,tmRNA,tmRNA_Lact.sake._AF400065_1-370
0.394737,0.184211,0.189873,0.0666667,0.27377,0.110818,0.315789,0.315789,0.394737,0.315789,0.315789,0.315789,0.315789,0.207514,0.207514,0.268716,0.1937,0.207514,0.329045,0.205195,0.136364,0.136364,0.182927,0.118812,0.136364,0.342857,0.133333,tmRNA,tmRNA_Desu.vulg._AE017285_1-352
0.415842,0.485149,0.461538,0.505155,0.438095,0.495051,0.415842,0.376238,0.415842,0.386139,0.415842,0.227723,0.386139,0.44299,0.383917,0.417916,0.404585,0.411785,0.234804,0.402404,0.47191,0.391753,0.42,0.423913,0.407767,0.242105,0.419355,5s,5s_Propionibacterium-acnes-1
0.349515,0.572816,0.413793,0.567308,0.380298,0.570055,0.446602,0.572816,0.242718,0.475728,0.572816,0.23301,0.262136,0.442328,0.564652,0.248833,0.464586,0.551788,0.23078,0.267379,0.438095,0.556604,0.255102,0.453704,0.531532,0.228571,0.272727,grp2,grp2_a.I2.c.N.tabacum.A.trnI.i1
0.60396,0.574257,0.512605,0.53211,0.556411,0.552782,0.594059,0.594059,0.60396,0.594059,0.594059,0.386139,0.584158,0.536142,0.545004,0.549527,0.536142,0.542747,0.406802,0.53151,0.483871,0.5,0.5,0.483871,0.495868,0.428571,0.483607,5s,5s_Stilbum-vulgare-1
0.461538,0.596154,0.440367,0.568807,0.450828,0.58232,0.413462,0.413462,0.461538,0.355769,0.461538,0.278846,0.317308,0.394911,0.394911,0.419314,0.339807,0.426132,0.284368,0.300448,0.377193,0.377193,0.380952,0.324561,0.393443,0.29,0.284483,tmRNA,tmRNA_Para.symb._BX908798_1-405
0.615385,0.604396,0.583333,0.585106,0.599145,0.594673,0.318681,0.483516,0.549451,0.307692,0.549451,0.395604,0.362637,0.302494,0.463569,0.524143,0.290628,0.518978,0.351911,0.349446,0.287129,0.444444,0.5,0.27451,0.490196,0.313043,0.336735,tmRNA,tmRNA_Tric.eryt._CP000393_1-398
1,1,0.911765,1,0.954864,1,1,1,1,1,1,0.225806,1,0.969223,0.969223,0.954864,0.969223,0.969223,0.256632,0.969223,0.939394,0.939394,0.911765,0.939394,0.939394,0.291667,0.939394,5s,5s_Pedobacter-heparinus-1
0.590476,0.466667,0.568807,0.422414,0.57954,0.443989,0.52381,0.466667,0.514286,0.590476,0.504762,0.314286,0.628571,0.500518,0.434719,0.491417,0.574296,0.474141,0.274145,0.583135,0.478261,0.404959,0.469565,0.558559,0.445378,0.23913,0.540984,tmRNA,tmRNA_Chlo.aura._AY040836_1-361
0.431373,0.45098,0.382609,0.410714,0.40626,0.430376,0.411765,0.27451,0.431373,0.431373,0.27451,0.215686,0.294118,0.384464,0.265549,0.413515,0.399374,0.268019,0.215686,0.283221,0.358974,0.256881,0.396396,0.369748,0.261682,0.215686,0.272727,tRNA,tRNA_tdbR00000312-Haloferax_volcanii-2246-Pro-GGG
0.542553,0.574468,0.459459,0.504673,0.49928,0.538441,0.5,0.521277,0.531915,0.553191,0.531915,0.5,0.5,0.440698,0.467239,0.478825,0.487581,0.480903,0.417222,0.437101,0.38843,0.418803,0.431034,0.429752,0.434783,0.348148,0.382114,srp,srp_Podo.anse._GSP-5145
0.623762,0.514851,0.496063,0.42623,0.55626,0.46845,0.623762,0.594059,0.574257,0.623762,0.623762,0.386139,0.60396,0.562949,0.531869,0.510108,0.560692,0.554083,0.336495,0.545077,0.508065,0.47619,0.453125,0.504,0.492188,0.293233,0.491935,tmRNA,tmRNA_Lact.case._CP000423_1-364
0.615385,0.494505,0.57732,0.432692,0.596049,0.462567,0.593407,0.604396,0.615385,0.593407,0.659341,0.285714,0.593407,0.568926,0.58241,0.58704,0.566074,0.635357,0.265985,0.568926,0.545455,0.561224,0.56,0.54,0.612245,0.247619,0.545455,tRNA,tRNA_tdbR00000592-Ascaris_suum-6253-Gln-UG
0.5,0.336735,0.453704,0.308411,0.47629,0.322262,0.418367,0.387755,0.346939,0.408163,0.357143,0.22449,0.428571,0.393105,0.367669,0.320271,0.381802,0.331133,0.200381,0.402693,0.369369,0.348624,0.295652,0.357143,0.307018,0.178862,0.378378,grp1,grp1_a.I1.e.B.ciliata.JCM6865.C1.SSU.943
0.514851,0.50495,0.509804,0.432203,0.512321,0.467163,0.574257,0.49505,0.316832,0.514851,0.405941,0.128713,0.39604,0.54778,0.468026,0.291888,0.476323,0.35781,0.121687,0.366403,0.522523,0.442478,0.268908,0.440678,0.315385,0.115044,0.338983,tmRNA,tmRNA_Cyto.hutc._CP000383_1-404
0.633929,0.571429,0.568,0.537815,0.60006,0.554367,0.625,0.625,0.625,0.696429,0.625,0.3125,0.5,0.591608,0.586931,0.58012,0.641503,0.584634,0.299419,0.473286,0.56,0.551181,0.538462,0.590909,0.546875,0.286885,0.448,16s,16s_C.elegans_domain3
0.510417,0.447917,0.550562,0.434343,0.53011,0.441078,0.395833,0.364583,0.479167,0.395833,0.447917,0.239583,0.270833,0.382146,0.35028,0.456005,0.3767,0.4223,0.215188,0.253012,0.368932,0.336538,0.433962,0.358491,0.398148,0.193277,0.236364,srp,srp_Anto.locu._GSP-278021
0.351064,0.351064,0.286957,0.268293,0.317396,0.306901,0.457447,0.457447,0.425532,0.457447,0.521277,0.414894,0.393617,0.406566,0.406566,0.367545,0.401536,0.457564,0.347495,0.34271,0.361345,0.361345,0.31746,0.352459,0.401639,0.291045,0.298387,tmRNA,tmRNA_Stre.aure._AY616521_1-382
0.568627,0.578431,0.542056,0.621053,0.555183,0.599363,0.568627,0.558824,0.539216,0.54902,0.519608,0.343137,0.509804,0.550066,0.545611,0.521614,0.536039,0.49367,0.359357,0.486513,0.53211,0.53271,0.504587,0.523364,0.469027,0.376344,0.464286,5s,5s_Hyphomonas-polymorpha-1
0.679245,0.443396,0.595041,0.405172,0.63575,0.423853,0.481132,0.566038,0.613208,0.603774,0.377358,0.339623,0.481132,0.452196,0.531995,0.569256,0.560499,0.354663,0.323263,0.452196,0.425,0.5,0.528455,0.520325,0.333333,0.307692,0.425,tRNA,tRNA_tdbR00000618-Candida_albicans-5476-Leu-CAG
0.55102,0.357143,0.519231,0.333333,0.534889,0.345033,0.418367,0.540816,0.571429,0.55102,0.469388,0.387755,0.418367,0.400386,0.517572,0.546869,0.52489,0.453472,0.389749,0.398528,0.383178,0.495327,0.523364,0.5,0.438095,0.391753,0.37963,grp1,grp1_a.I1.e.E.dermatitidis.C1.SSU.943
0.633663,0.544554,0.609524,0.514019,0.621476,0.529066,0.60396,0.60396,0.633663,0.60396,0.60396,0.207921,0.50495,0.576113,0.576113,0.599073,0.568482,0.568482,0.193182,0.467163,0.54955,0.54955,0.566372,0.535088,0.535088,0.179487,0.432203,tmRNA,tmRNA_Bifi.long._TRW-206672_1-397
0.402439,0.390244,0.292035,0.32,0.342821,0.353381,0.390244,0.378049,0.353659,0.390244,0.390244,0.243902,0.390244,0.325313,0.316491,0.305348,0.326701,0.321256,0.19996,0.325313,0.271186,0.264957,0.263636,0.273504,0.264463,0.163934,0.271186,srp,srp_Tryp.bruc._S56681
0.366337,0.633663,0.373737,0.659794,0.370019,0.646597,0.267327,0.376238,0.475248,0.376238,0.336634,0.306931,0.267327,0.255001,0.372567,0.466108,0.372567,0.328599,0.281586,0.247322,0.243243,0.368932,0.457143,0.368932,0.320755,0.258333,0.228814,tRNA,tRNA_tdbR00000333-Escherichia_coli-562-Gln-NUG
